,date,message,channel_name
2380,2021-11-03T16:33:50,Авангард 2 мкр 2х ком қасыма тұратын артық қылығы жоқ платёжеспособный 12 қыз керек кв60ком ус общ болеміз 87471635602,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2381,2021-11-03T16:30:26,Береке 22 домға қасымызға 12 қыз керек Өзіміз 3 қыз тұрамыз Желательно жұмыс жасайтын Толығырақ 87769179187,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2382,2021-11-03T13:12:14,Орталыктан жалдайтын уй барма Академия СатпаевСарыарка Махамбет Авангард Мерей Бирге жалдап туратын кыздар болса озим 1 кызбын 87750572823,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2383,2021-11-02T19:49:41,Нурсаядан квға 1қыз керек айына 20000комуслуг 87786484311,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2384,2021-11-02T19:46:15,Квартираға 1619жас аралындағы 1 студент қыз керек Айына 20000 тг ішіне ком услуга кіреді Адрес Махамбета 125 Ответственнаятаза артық қылығы жоқ ішпейтіншекпейтін дұрыс қыз керек 87002559885,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2385,2021-11-02T09:52:01,Касыма 2 кыз аламын подселение 1комнатасына Артык кылыгы жок Барлык условиясы бар адрес стройконтора азаттык 60мынАдам басына 30мыннан 3 ноябрьден бастап керек Ер адам алмаймын 87756615336,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2388,2021-11-01T13:16:15,1 ком кв керек жаксы куйде 70 мын шамасында 87013222855,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2389,2021-10-31T11:41:57,Срочно квартира керек Привокзальный Алмагуль жактан 6070шамасында 87757602618,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2390,2021-10-30T16:06:51,Авангард 2мкр 3 кыз керек адам басына 20 тыс 87006321998 ватсап,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2391,2021-10-30T10:03:24,кватира керек ер баламын осы номер хабарласыныздар 77476230201,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2392,2021-10-29T23:15:08,Квартирага биригип туруга 1 кыз 1 баламыз алмагуль привоктан кв издеимиз 87785430559,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2393,2021-10-29T22:50:58,Бирге туратын 1 кыз керек КВ 1 болме букил условиясы бар Адам басына 37500 мын Мкр Нурсая 10 ноябрь кируге болады 87026155515,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2394,2021-10-29T18:23:08,Бирге туруга бир ер бала издеймин Квартира Авангард4 район 1ком айына 50к 87770560717,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2395,2021-10-29T15:48:42,Нурсая 22 дом касыма узак мерзимге туратын срочно 2 кыз керек уйдин барлык жагдайы жасалган 87784981018,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2396,2021-10-28T19:14:54,Азаттыктан квартира здеймн 2025 мын тг шамасында девушка 87028062349,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2397,2021-10-27T22:51:12,Бірге тұруға екі ер бала іздеймін жұмыс жасайтын уакытында акшасын төлей алатын 3 бөлмелі квартираның 1 бөлмесіне Адам басына 30000 тг 87776775701,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2398,2021-10-27T22:50:13,мкрСаркамыс времянка жалданады жумыс жасайтын кыздар немесе оку окитын кыздарга 87026010107,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2399,2021-10-27T13:26:58,Квартирага 2кыз керек таза укыпты кыздар квартира тап таза 2 болмели 1 болме бос жагдайы жасалган дворда тыныщ камера бари бар срочна керек вай фай бар 87788738372 номер,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2401,2021-10-26T13:41:45,мкрНурсая 109 Бирге туруга 2 кыз керек 87025112593,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2402,2021-10-25T23:53:44,Квартира издеймиз бирге туруга 2 кызбыз желательно сатпаева авангардакадемия до 30 число 87081839320 вп,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2403,2021-10-25T14:41:45,3 комнатты квартира керек арендага ұзақ мерзімге мкрПривокзальный мкрЖұлдыз мерГеологтан Уатсап 87789064001,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2404,2021-10-25T13:15:03,Нурсаяда 3 болмели уй жалга бериледи Ішінде барлыгы бар Айга 140 мын 87750697368,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2405,2021-10-25T13:13:36,1 болмелы квартира керек НурсаяАзаттық семиный жас отбасы 87753435305,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2406,2021-10-25T13:12:17,Нурсаяда 2 комт квартиранын 1 комтасына адам издеймиз желательно семейный адам бир комт 35 мын тура келеди 77754490992,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2407,2021-10-25T12:43:19,Нүрсаядан 1 комт Квартира керек үзақ мерзімге 775 449 09 92,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2408,2021-10-25T09:58:28,Квартира жалдап жүрген студент қыз керек қасыма көмекші ретінде бесплатно тұруға 87755098987,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2409,2021-10-24T14:50:37,Срочно квартира керек 1 ком на длит срок Семейный 1 балам бар 1 жаста Желательно Алмагул Привок Рынок айналасы Авангард Нұрсая 87753347460 тек әйел адамдар хабарлассыншы,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2410,2021-10-24T14:16:05,Нурсая 22 дом касымызга срочно 2 кыз керек барлык жагдай жасалган 87784981018,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2411,2021-10-24T11:48:56,Квартирага 2 кыз керек срочно Аиына 17500 ком услуг ишинде АдресМахамбет 112 7 775 848 1064,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2412,2021-10-23T11:28:21,Канцева 1дом 1 кыз керек артык кылыгы жок жумыс жасайтын 25мын ком услуга 87756297438,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2413,2021-10-22T19:34:19,1 комната тапсырам 3 болмелі үйде 1 қызға тапсырам тек РК жители Тыныш қарапайым қызга тапсырам Комната жаксы таза жылы бяри бар Центр жакта Азаттык район 35000комуслуга 87784941596 Званданыз или ватсап,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2414,2021-10-22T19:19:10,Нурсаядан хозяйкасымен бирге туратын кыздар керек Уй таза барлык жагдай жасалган 87750838383,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2415,2021-10-21T12:27:53,Нурсая молтек ауданынан Квартира іздеймін Инфекционный больницага жакын болса 87787580595,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2416,2021-10-20T17:38:32,Срочно Авангард тан квартира керек кыздар мен туратын 20000тн ге 87757510002,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2417,2021-10-20T13:46:10,мкрАвангардтан ұзақ мерзімге квартира іздеймін Бүгіннен бастап тұруға Қасыма 1 қыз болса жұмыс жасайтын артык қылығы жоқ 5060мын арасында корпус үй керек 87471293532,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2418,2021-10-19T17:34:54,Бірігіп тұруға квартира іздеймін Ер баламын 2025 мың айналасында жумыс жасаимын 87089899206,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2419,2021-10-17T12:03:53,Нұрсаядан не жақын мкрн квкерек Екі жұмыс жасайтын қыз 4060 мың аралығында Қыздары бар квкерек емес Тек квкерек екі қыз тұруға Ватсапқа жазыңыздар фотосымен үйдің 8 771 838 48 99 Тез арада көшеміз,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2420,2021-10-15T22:16:07,Береке 22 домға қасымызға 12 қыз керек Өзіміз 2 қыз тұрамыз Желательно жұмыс жасайтын Толығырақ 87769179187 87785853404 звондап біле аласыздар,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2421,2021-10-15T22:06:51,Драмтеатрдан 1 комн услов жақсы узак мерзімге кв керек 2 кызбыз 87754953499,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2422,2021-10-15T22:03:14,Авангард 4мкр касыма квартирага 1 бөлмесіне кыз іздеймін 87081691021,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2423,2021-10-15T20:05:37,Алмагүлден кв керек ұзақ мерзімге жалдайтын Услов жақсы 87787753702,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2424,2021-10-15T17:34:26,мкрНурсая 2 ком квартира сонын 1 комна адам іздеиміз 1 комнатка 65 мыннан келеді желательно семейный адам 87782083858 муж 8 775 9201965 впп жена либо мкр Нурсаядан 7090 мын аралыгында кв керек,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
2425,2021-10-15T15:40:06,Авангардтан кв керек 30 мектепке жакын болса Кыздармен бірігіп тұруға болсада 2 адамбыз жұмыс жасаймыз Варианттар болса хабр 87055573316,ПОДСЕЛЕНИЕ ШЫМКЕНТ АРЕНДА КВАРТИРА
